(6, 'writing')
(6, 'glanced')
(6, 'doctor')
(6, 'evidently')
(6, 'surprised')
(6, 'science')
(6, 'watch')
(6, 'saying')
(6, 'jungle')
(6, 'passed')
(6, 'speech')
(6, 'shouted')
(6, 'hidden')
(6, 'stop')
(6, 'hanged')
(6, 'cliff')
(6, 'path')
(6, 'ground')
(6, 'rags')
(6, 'neck')
(6, 'chain')
(6, 'stared')
(6, 'new')
(6, 'rifle')
(6, 'free')
(6, 'ill')
(6, 'villages')
(6, 'intention')
(6, 'neither')
(6, 'position')
(6, 'paid')
(6, 'grave')
(6, 'jove')
(6, 'hadn')
(6, 'creek')
(6, 'glittering')
(6, 'anybody')
(6, 'ears')
(6, 'move')
(6, 'impenetrable')
(6, 'tobacco')
(6, 'faith')
(6, 'papers')
(6, 'wind')
(6, 'wait')
(6, 'shone')
(6, 'reaches')
(6, 'ages')
(6, 'bearing')
(6, 'fell')
(6, 'glow')
(6, 'thinking')
(6, 'across')
(6, 'ashore')
(6, 'growing')
(6, 'mostly')
(6, 'extraordinary')
(6, 'won')
(6, 'surprise')
(6, 'makes')
(6, 'narrow')
(6, 'wool')
(6, 'real')
(6, 'desolation')
(6, 'magnificent')
(6, 'mere')
(6, 'warning')
(6, 'piece')
(6, 'pieces')
(6, 'confounded')
(6, 'write')
(6, 'surf')
(6, 'bodies')
(6, 'herself')
(6, 'general')
(6, 'speaking')
(6, 'report')
(6, 'broken')
(6, 'lay')
(6, 'held')
(6, 'return')
(6, 'bent')
(6, 'frightful')
(6, 'plenty')
(6, 'laid')
(6, 'noticed')
(6, 'candle')
(6, 'nodded')
(6, 'll')
(6, 'ideas')
(6, 'sheer')
(6, 'crawled')
(6, 'corner')
(6, 'phrases')
(6, 'inconceivable')
(6, 'justice')
(5, 'luminous')
(5, 'mournful')
(5, 'greatest')
(5, 'yellow')
(5, 'dropped')
(5, 'memories')
(5, 'goes')
(5, 'served')
(5, 'names')
(5, 'continent')
(5, 'worth')
(5, 'call')
(5, 'hurry')
(5, 'elbow')
(5, 'green')
(5, 'boy')
(5, 'become')
(5, 'notion')
(5, 'appears')
(5, 'natives')
(5, 'cause')
(5, 'probably')
(5, 'spear')
(5, 'offered')
(5, 'eight')
(5, 'slipped')
(5, 'swept')
(5, 'walls')
(5, 'pale')
(5, 'assured')
(5, 'spot')
(5, 'possession')
(5, 'loose')
(5, 'twenty')
(5, 'shed')
(5, 'brother')
(5, 'flame')
(5, 'screech')
(5, 'vague')
(5, 'mouth')
(5, 'exclaimed')
(5, 'slope')
(5, 'strolled')
(5, 'hot')
(5, 'pitiless')
(5, 'shapes')
(5, 'shadows')
(5, 'vision')
(5, 'appearance')
(5, 'goods')
(5, 'brass')
(5, 'sixty')
(5, 'fence')
(5, 'extreme')
(5, 'rang')
(5, 'invasion')
(5, 'pronounced')
(5, 'incredible')
(5, 'perceived')
(5, 'riverside')
(5, 'appeal')
(5, 'lie')
(5, 'sensation')
(5, 'shape')
(5, 'kicked')
(5, 'sleeping')
(5, 'during')
(5, 'close')
(5, 'fright')
(5, 'thick')
(5, 'teeth')
(5, 'curtain')
(5, 'admit')
(5, 'cautiously')
(5, 'possible')
(5, 'muttered')
(5, 'abreast')
(5, 'stare')
(5, 'bright')
(5, 'calm')
(5, 'fit')
(5, 'immensity')
(5, 'upper')
(5, 'minute')
(5, 'proud')
(5, 'outside')
(5, 'plain')
(5, 'eat')
(5, 'drink')
(5, 'flies')
(5, 'awful')
(5, 'clothes')
(5, 'administration')
(5, 'blind')
(5, 'broke')
(5, 'city')
(5, 'blank')
(5, 'silly')
(5, 'street')
(5, 'stick')
(5, 'nigger')
(5, 'cleared')
(5, 'tall')
(5, 'everybody')
(5, 'standing')
(5, 'table')
(5, 'five')
(5, 'swift')
(5, 'warm')
(5, 'note')
(5, 'expect')
(5, 'whistle')
(5, 'glitter')
(5, 'natural')
(5, 'reality')
(5, 'belonged')
(5, 'thin')
(5, 'despair')
(5, 'sunlight')
(5, 'complete')
(5, 'mine')
(5, 'hard')
(5, 'charm')
(5, 'manner')
(5, 'forehead')
(5, 'niggers')
(5, 'bed')
(5, 'solitude')
(5, 'bare')
(5, 'sleep')
(5, 'faint')
(5, 'absolutely')
(5, 'morning')
(5, 'surrounded')
(5, 'opening')
(5, 'mess')
(5, 'fantastic')
(5, 'cotton')
(5, 'hopeless')
(5, 'heap')
(5, 'supposed')
(5, 'wretched')
(5, 'sigh')
(5, 'wall')
(5, 'flowed')
(5, 'listened')
(5, 'confidence')
(5, 'judged')
(5, 'hippo')
(5, 'ruined')
(5, 'mass')
(5, 'serious')
(5, 'uncle')
(5, 'example')
(5, 'fate')
(5, 'remain')
(5, 'struggled')
(5, 'thrown')
(5, 'overboard')
(5, 'hunger')
(5, 'roof')
(5, 'doing')
(5, 'girl')
(5, 'method')
(5, 'pure')
(5, 'shoot')
(4, 'swung')
(4, 'waterway')
(4, 'gleams')
(4, 'motionless')
(4, 'resembled')
(4, 'bones')
(4, 'dull')
(4, 'leading')
(4, 'ends')
(4, 'lower')
(4, 'known')
(4, 'unknown')
(4, 'class')
(4, 'inscrutable')
(4, 'month')
(4, 'stores')
(4, 'climate')
(4, 'decent')
(4, 'trader')
(4, 'utter')
(4, 'midst')
(4, 'proper')
(4, 'flames')
(4, 'crossing')
(4, 'happened')
(4, 'showing')
(4, 'throw')
(4, 'regular')
(4, 'finger')
(4, 'shake')
(4, 'believed')
(4, 'drove')
(4, 'glorious')
(4, 'influence')
(4, 'news')
(4, 'arose')
(4, 'fresleven')
(4, 'creature')
(4, 'self')
(4, 'houses')
(4, 'fat')
(4, 'slim')
(4, 'jolly')
(4, 'dim')
(4, 'impression')
(4, 'secrets')
(4, 'uneasy')
(4, 'chair')
(4, 'cat')
(4, 'threw')
(4, 'hat')
(4, 'jacket')
(4, 'notes')
(4, 'interesting')
(4, 'questions')
(4, 'assure')
(4, 'excellent')
(4, 'gifted')
(4, 'rush')
(4, 'commonplace')
(4, 'instead')
(4, 'fringed')
(4, 'ruled')
(4, 'showed')
(4, 'intense')
(4, 'earnestly')
(4, 'fever')
(4, 'nightmares')
(4, 'thirty')
(4, 'swede')
(4, 'naked')
(4, 'gang')
(4, 'die')
(4, 'tied')
(4, 'knees')
(4, 'intolerable')
(4, 'appalling')
(4, 'phantom')
(4, 'unexpected')
(4, 'managed')
(4, 'beads')
(4, 'yard')
(4, 'floor')
(4, 'person')
(4, 'added')
(4, 'correct')
(4, 'armed')
(4, 'becoming')
(4, 'staves')
(4, 'common')
(4, 'genius')
(4, 'hungry')
(4, 'opinion')
(4, 'rotten')
(4, 'blew')
(4, 'evil')
(4, 'quietly')
(4, 'sitting')
(4, 'spoken')
(4, 'maybe')
(4, 'occurred')
(4, 'alluded')
(4, 'curiosity')
(4, 'draped')
(4, 'figures')
(4, 'moonlight')
(4, 'sticks')
(4, 'image')
(4, 'awake')
(4, 'pleased')
(4, 'necessity')
(4, 'step')
(4, 'rolled')
(4, 'week')
(4, 'wink')
(4, 'faced')
(4, 'leaves')
(4, 'safe')
(4, 'capacity')
(4, 'loss')
(4, 'glimpse')
(4, 'trip')
(4, 'single')
(4, 'signs')
(4, 'hollow')
(4, 'lofty')
(4, 'fires')
(4, 'yells')
(4, 'unearthly')
(4, 'form')
(4, 'cannot')
(4, 'sentiments')
(4, 'towson')
(4, 'matters')
(4, 'action')
(4, 'muffled')
(4, 'cabin')
(4, 'whites')
(4, 'im')
(4, 'positively')
(4, 'honor')
(4, 'ripple')
(4, 'appearances')
(4, 'couch')
(4, 'tribe')
(4, 'abject')
(4, 'arrows')
(4, 'bronze')
(4, 'raised')
(4, 'swiftly')
(4, 'gift')
(4, 'late')
(4, 'loved')
(4, 'beings')
(4, 'shout')
(4, 'shamefully')
(4, 'mingled')
(4, 'unsound')
(4, 'beating')
(4, 'bound')
(4, 'director')
(4, 'captain')
(4, 'sunken')
(4, 'game')
(4, 'folds')
(4, 'sir')
(4, 'returned')
(4, 'bearers')
(4, 'greatness')
(4, 'dreams')
(4, 'monstrous')
(4, 'destiny')
(4, 'presently')
(4, 'disease')
(4, 'dying')
(4, 'friends')
(4, 'incomprehensible')
(4, 'pose')
(4, 'devotion')
(4, 'suspect')
(4, 'fresh')
(4, 'sailor')
(4, 'met')
(4, 'experience')
(4, 'map')
(4, 'ceased')
(4, 'snake')
(4, 'remembered')
(4, 'aunt')
(4, 'wrote')
(4, 'original')
(4, 'need')
(4, 'flew')
(4, 'channel')
(4, 'innumerable')
(4, 'windows')
(4, 'knitting')
(4, 'centre')
(4, 'coat')
(4, 'french')
(4, 'atmosphere')
(4, 'glad')
(4, 'introducing')
(4, 'cloth')
(4, 'wore')
(4, 'foolish')
(4, 'wisdom')
(4, 'collected')
(4, 'remarked')
(4, 'annoyed')
(4, 'worthy')
(4, 'drowned')
(4, 'flung')
(4, 'uniform')
(4, 'guns')
(4, 'disappear')
(4, 'enemies')
(4, 'dangerous')
(4, 'nature')
(4, 'government')
(4, 'passage')
(4, 'fair')
(4, 'miserable')
(4, 'iron')
(4, 'railway')
(4, 'building')
(4, 'connected')
(4, 'criminals')
(4, 'nostrils')
(4, 'exalted')
(4, 'trust')
(4, 'eyed')
(4, 'folly')
(4, 'gloomy')
(4, 'startling')
(4, 'clean')
(4, 'asking')
(4, 'wire')
(4, 'attention')
(4, 'information')
(4, 'telling')
(4, 'lank')
(4, 'hour')
(4, 'splendidly')
(4, 'features')
(4, 'uneasiness')
(4, 'intelligence')
(4, 'suspicion')
(4, 'special')
(4, 'alive')
(4, 'repeated')
(4, 'hoped')
(4, 'lighted')
(4, 'hardly')
(4, 'angry')
(4, 'laughing')
(4, 'future')
(4, 'physical')
(4, 'solid')
(4, 'stamping')
(4, 'brown')
(4, 'shot')
(4, 'moral')
(4, 'approaching')
(4, 'fired')
(4, 'having')
(4, 'canoes')
(4, 'leaving')
(4, 'relief')
(4, 'excessive')
(4, 'answer')
(4, 'patience')
(4, 'stern')
(4, 'imagined')
(4, 'cutters')
(4, 'stuff')
(4, 'effort')
(4, 'wrong')
(4, 'torn')
(4, 'pages')
(4, 'cipher')
(4, 'catch')
(4, 'written')
(4, 'instantly')
(4, 'twice')
(4, 'afraid')
(4, 'moving')
(4, 'shoe')
(4, 'completely')
(4, 'fossil')
(4, 'bury')
(4, 'mother')
(4, 'clearing')
(4, 'lake')
(4, 'indistinct')
(4, 'plans')
(4, 'reputation')
(4, 'party')
(4, 'contempt')
(3, 'shores')
(3, 'biggest')
(3, 'yarns')
(3, 'cheeks')
(3, 'complexion')
(3, 'wooded')
(3, 'changed')
(3, 'uttermost')
(3, 'phrase')
(3, 'spirit')
(3, 'borne')
(3, 'hind')
(3, 'kings')
(3, 'east')
(3, 'gold')
(3, 'floated')
(3, 'worst')
(3, 'casual')
(3, 'secret')
(3, 'misty')
(3, 'accepted')
(3, 'read')
(3, 'rigid')
(3, 'precious')
(3, 'fleet')
(3, 'mend')
(3, 'mysteries')
(3, 'longing')
(3, 'disgust')
(3, 'surrender')
(3, 'ourselves')
(3, 'passion')
(3, 'particularly')
(3, 'scattered')
(3, 'mighty')
(3, 'tail')
(3, 'worried')
(3, 'attempt')
(3, 'opportunity')
(3, 'ribs')
(3, 'hide')
(3, 'difficulty')
(3, 'deadly')
(3, 'wearing')
(3, 'desk')
(3, 'handle')
(3, 'millions')
(3, 'ceremonies')
(3, 'slippers')
(3, 'silver')
(3, 'continuously')
(3, 'chin')
(3, 'shaped')
(3, 'measure')
(3, 'ask')
(3, 'moreover')
(3, 'question')
(3, 'individuals')
(3, 'adieu')
(3, 'triumphant')
(3, 'goodness')
(3, 'startled')
(3, 'soldiers')
(3, 'watching')
(3, 'smiling')
(3, 'mute')
(3, 'line')
(3, 'languid')
(3, 'boat')
(3, 'excuse')
(3, 'tiny')
(3, 'rate')
(3, 'weary')
(3, 'higher')
(3, 'continued')
(3, 'hanging')
(3, 'projected')
(3, 'blinding')
(3, 'send')
(3, 'feebly')
(3, 'stretch')
(3, 'seeing')
(3, 'alike')
(3, 'devils')
(3, 'pipes')
(3, 'act')
(3, 'fours')
(3, 'buildings')
(3, 'ear')
(3, 'verily')
(3, 'devoted')
(3, 'ten')
(3, 'planks')
(3, 'stool')
(3, 'disappointment')
(3, 'peace')
(3, 'carriers')
(3, 'gently')
(3, 'central')
(3, 'mile')
(3, 'use')
(3, 'paths')
(3, 'drums')
(3, 'negro')
(3, 'considered')
(3, 'hammock')
(3, 'stone')
(3, 'kill')
(3, 'strolling')
(3, 'moustaches')
(3, 'behaved')
(3, 'agitation')
(3, 'wreck')
(3, 'stupid')
(3, 'usual')
(3, 'instant')
(3, 'evident')
(3, 'deplorable')
(3, 'state')
(3, 'delays')
(3, 'imbecile')
(3, 'caused')
(3, 'match')
(3, 'covered')
(3, 'biting')
(3, 'glittered')
(3, 'assistant')
(3, 'confidential')
(3, 'shoulders')
(3, 'vegetation')
(3, 'fight')
(3, 'bear')
(3, 'essence')
(3, 'subtle')
(3, 'apart')
(3, 'cases')
(3, 'fill')
(3, 'attitude')
(3, 'strode')
(3, 'bony')
(3, 'falling')
(3, 'waist')
(3, 'roll')
(3, 'figure')
(3, 'weeks')
(3, 'spoke')
(3, 'nephew')
(3, 'grunted')
(3, 'caste')
(3, 'sad')
(3, 'twig')
(3, 'swore')
(3, 'spare')
(3, 'shaved')
(3, 'luckily')
(3, 'bends')
(3, 'slept')
(3, 'bend')
(3, 'outbreak')
(3, 'capable')
(3, 'steering')
(3, 'fireman')
(3, 'pile')
(3, 'longer')
(3, 'extravagant')
(3, 'careful')
(3, 'darkly')
(3, 'caught')
(3, 'listening')
(3, 'gliding')
(3, 'amazed')
(3, 'clamor')
(3, 'screamed')
(3, 'pyjamas')
(3, 'properly')
(3, 'stretching')
(3, 'sounding')
(3, 'henry')
(3, 'steer')
(3, 'shaking')
(3, 'understood')
(3, 'admiration')
(3, 'gifts')
(3, 'presence')
(3, 'retreat')
(3, 'policeman')
(3, 'tears')
(3, 'particular')
(3, 'vibrating')
(3, 'career')
(3, 'speed')
(3, 'smiles')
(3, 'harm')
(3, 'arch')
(3, 'cartridges')
(3, 'emotions')
(3, 'stakes')
(3, 'sorrowful')
(3, 'success')
(3, 'pulled')
(3, 'packet')
(3, 'anchor')
(3, 'thames')
(3, 'stretched')
(3, 'peaked')
(3, 'rested')
(3, 'town')
(3, 'bows')
(3, 'hearts')
(3, 'accountant')
(3, 'aft')
(3, 'satisfied')
(3, 'exchanged')
(3, 'staring')
(3, 'ending')
(3, 'mist')
(3, 'west')
(3, 'heat')
(3, 'waters')
(3, 'easier')
(3, 'fro')
(3, 'knights')
(3, 'tale')
(3, 'fame')
(3, 'ebb')
(3, 'lights')
(3, 'marked')
(3, 'stars')
(3, 'order')
(3, 'surroundings')
(3, 'generally')
(3, 'knowing')
(3, 'slow')
(3, 'lightning')
(3, 'flicker')
(3, 'rolling')
(3, 'yesterday')
(3, 'military')
(3, 'bundle')
(3, 'eye')
(3, 'survived')
(3, 'savagery')
(3, 'accident')
(3, 'weakness')
(3, 'sake')
(3, 'violence')
(3, 'scale')
(3, 'pretence')
(3, 'offer')
(3, 'patiently')
(3, 'pitiful')
(3, 'glamour')
(3, 'window')
(3, 'shouldn')
(3, 'charmed')
(3, 'enthusiastic')
(3, 'received')
(3, 'hens')
(3, 'village')
(3, 'therefore')
(3, 'remains')
(3, 'supernatural')
(3, 'deserted')
(3, 'children')
(3, 'anyhow')
(3, 'arrived')
(3, 'forefinger')
(3, 'judge')
(3, 'grip')
(3, 'walking')
(3, 'forth')
(3, 'starched')
(3, 'glasses')
(3, 'clerks')
(3, 'careless')
(3, 'changes')
(3, 'mental')
(3, 'penny')
(3, 'hint')
(3, 'queer')
(3, 'pause')
(3, 'explain')
(3, 'custom')
(3, 'monotonous')
(3, 'colossal')
(3, 'flag')
(3, 'background')
(3, 'landed')
(3, 'sordid')
(3, 'pleasure')
(3, 'bone')
(3, 'facts')
(3, 'war')
